"csu_id","year","week","target_name","test_code","cq","copies","amp_status"
"RMRP00683",2025,24,"WNV",0,55.55,0,NA
"RMRP00684",2025,24,"SLEV",0,55.55,0,NA
"RMRP00684",2025,24,"WNV",0,55.55,0,NA
"RMRP00685",2025,24,"SLEV",0,55.55,0,NA
"RMRP00685",2025,24,"WNV",0,55.55,0,NA
"RMRP00686",2025,24,"SLEV",0,55.55,0,NA
"RMRP00686",2025,24,"WNV",0,55.55,0,NA
"RMRP00687",2025,24,"SLEV",0,38.05,0.84,NA
"RMRP00687",2025,24,"WNV",0,37.1,2.89,NA
"RMRP00688",2025,24,"SLEV",0,55.55,0,NA
"RMRP00688",2025,24,"WNV",0,55.55,0,NA
"RMRP00689",2025,25,"SLEV",0,55.55,0,NA
"RMRP00689",2025,25,"WNV",0,55.55,0,NA
"RMRP00690",2025,25,"SLEV",0,55.55,0,NA
"RMRP00690",2025,25,"WNV",0,55.55,0,NA
"RMRP00691",2025,25,"SLEV",0,55.55,0,NA
"RMRP00691",2025,25,"WNV",0,55.55,0,NA
"RMRP00692",2025,25,"SLEV",0,55.55,0,NA
"RMRP00692",2025,25,"WNV",0,39.85,0.27,NA
"RMRP00693",2025,25,"SLEV",0,55.55,0,NA
"RMRP00693",2025,25,"WNV",0,55.55,0,NA
"RMRP00694",2025,25,"SLEV",0,55.55,0,NA
"RMRP00694",2025,25,"WNV",0,55.55,0,NA
"RMRP00695",2025,25,"SLEV",0,55.55,0,NA
"RMRP00695",2025,25,"WNV",0,55.55,0,NA
"RMRP00696",2025,25,"SLEV",0,55.55,0,NA
"RMRP00696",2025,25,"WNV",0,55.55,0,NA
"RMRP00697",2025,26,"SLEV",0,55.55,0,NA
"RMRP00697",2025,26,"WNV",0,55.55,0,NA
"RMRP00698",2025,26,"SLEV",0,55.55,0,NA
"RMRP00698",2025,26,"WNV",0,35.69,3.62,NA
"RMRP00699",2025,26,"SLEV",0,55.55,0,NA
"RMRP00699",2025,26,"WNV",0,55.55,0,NA
"RMRP00700",2025,26,"SLEV",0,55.55,0,NA
"RMRP00700",2025,26,"WNV",0,55.55,0,NA
"RMRP00701",2025,26,"SLEV",0,55.55,0,NA
"RMRP00701",2025,26,"WNV",0,55.55,0,NA
"RMRP00702",2025,26,"SLEV",0,55.55,0,NA
"RMRP00702",2025,26,"WNV",0,55.55,0,NA
"RMRP00703",2025,26,"SLEV",0,55.55,0,NA
"RMRP00703",2025,26,"WNV",0,55.55,0,NA
"RMRP00704",2025,26,"SLEV",0,55.55,0,NA
"RMRP00704",2025,26,"WNV",0,17.65,2764785.25,NA
"RMRP00705",2025,26,"SLEV",0,55.55,0,NA
"RMRP00705",2025,26,"WNV",1,24.25,19466.19,NA
"RMRP00706",2025,26,"SLEV",0,55.55,0,NA
"RMRP00706",2025,26,"WNV",0,16.84,5055175.5,NA
"RMRP00707",2025,26,"SLEV",0,38.43,0.67,NA
"RMRP00707",2025,26,"WNV",0,9.11,1681578752,NA
"RMRP00708",2025,26,"SLEV",0,55.55,0,NA
"RMRP00708",2025,26,"WNV",0,34.22,10.92,NA
"RMRP00709",2025,26,"SLEV",0,55.55,0,NA
"RMRP00709",2025,26,"WNV",0,55.55,0,NA
"RMRP00710",2025,26,"SLEV",0,55.55,0,NA
"RMRP00710",2025,26,"WNV",0,32.9,29.47,NA
"RMRP00711",2025,26,"SLEV",0,55.55,0,NA
"RMRP00711",2025,26,"WNV",0,55.55,0,NA
"RMRP00712",2025,26,"SLEV",0,55.55,0,NA
"RMRP00712",2025,26,"WNV",0,55.55,0,NA
"RMRP00713",2025,27,"SLEV",0,55.55,0,NA
"RMRP00713",2025,27,"WNV",0,55.55,0,NA
"RMRP00714",2025,27,"SLEV",0,55.55,0,NA
"RMRP00714",2025,27,"WNV",0,55.55,0,NA
"RMRP00715",2025,27,"SLEV",0,55.55,0,NA
"RMRP00715",2025,27,"WNV",0,55.55,0,NA
"RMRP00716",2025,27,"SLEV",0,55.55,0,NA
"RMRP00716",2025,27,"WNV",0,55.55,0,NA
"RMRP00717",2025,27,"SLEV",0,55.55,0,NA
"RMRP00717",2025,27,"WNV",0,55.55,0,NA
"RMRP00718",2025,27,"SLEV",0,55.55,0,NA
"RMRP00718",2025,27,"WNV",0,55.55,0,NA
"RMRP00719",2025,27,"SLEV",0,55.55,0,NA
"RMRP00719",2025,27,"WNV",0,55.55,0,NA
"RMRP00720",2025,27,"SLEV",0,55.55,0,NA
"RMRP00720",2025,27,"WNV",0,32.87,27.63,NA
"RMRP00721",2025,27,"SLEV",0,55.55,0,NA
"RMRP00721",2025,27,"WNV",0,34.08,11.23,NA
"RMRP00722",2025,27,"SLEV",0,55.55,0,NA
"RMRP00722",2025,27,"WNV",0,30.74,135.74,NA
"RMRP00723",2025,27,"SLEV",0,55.55,0,NA
"RMRP00723",2025,27,"WNV",0,30.26,194.87,NA
"RMRP00724",2025,27,"SLEV",0,55.55,0,NA
"RMRP00724",2025,27,"WNV",0,29.23,420.21,NA
"RMRP00725",2025,27,"SLEV",0,55.55,0,NA
"RMRP00725",2025,27,"WNV",1,27.16,1968.72,NA
