"key","trap_id","zone","zone2","trap_date","year","week","spp","method","trap_status","total","source","epiweek","week_submitted"
"FC001|Pipiens|2026|25","FC-001","SW","FC",2026-06-18,2026,25,"Pipiens","L","no mosquitoes",0,,,
"FC001|Tarsalis|2026|25","FC-001","SW","FC",2026-06-18,2026,25,"Tarsalis","L","no mosquitoes",0,,,
"FC029|Pipiens|2026|25","FC-029","SE","FC",2026-06-18,2026,25,"Pipiens","L","malfunction",,,,
"FC029|Tarsalis|2026|25","FC-029","SE","FC",2026-06-18,2026,25,"Tarsalis","L","malfunction",,,,
"FC029GR|Pipiens|2026|25","FC-029GR","SE","FC",2026-06-18,2026,25,"Pipiens","G","culex",9,,,
"FC029GR|Tarsalis|2026|25","FC-029GR","SE","FC",2026-06-18,2026,25,"Tarsalis","G","culex",0,,,
"FC037|Pipiens|2026|25","FC-037","SW","FC",2026-06-18,2026,25,"Pipiens","L","culex",6,,,
"FC037|Tarsalis|2026|25","FC-037","SW","FC",2026-06-18,2026,25,"Tarsalis","L","culex",3,,,
"FC054|Pipiens|2026|25","FC-054","SE","FC",2026-06-18,2026,25,"Pipiens","L","culex",2,,,
"FC054|Tarsalis|2026|25","FC-054","SE","FC",2026-06-18,2026,25,"Tarsalis","L","culex",2,,,
"FC057|Pipiens|2026|25","FC-057","SW","FC",2026-06-18,2026,25,"Pipiens","L","other spp",0,,,
"FC057|Tarsalis|2026|25","FC-057","SW","FC",2026-06-18,2026,25,"Tarsalis","L","other spp",0,,,
"FC062|Pipiens|2026|25","FC-062","SW","FC",2026-06-18,2026,25,"Pipiens","L","no mosquitoes",0,,,
"FC062|Tarsalis|2026|25","FC-062","SW","FC",2026-06-18,2026,25,"Tarsalis","L","no mosquitoes",0,,,
"FC068|Pipiens|2026|25","FC-068","SW","FC",2026-06-18,2026,25,"Pipiens","L","no mosquitoes",0,,,
"FC068|Tarsalis|2026|25","FC-068","SW","FC",2026-06-18,2026,25,"Tarsalis","L","no mosquitoes",0,,,
"FC071|Pipiens|2026|25","FC-071","SW","FC",2026-06-18,2026,25,"Pipiens","L","other spp",0,,,
"FC071|Tarsalis|2026|25","FC-071","SW","FC",2026-06-18,2026,25,"Tarsalis","L","other spp",0,,,
"FC089GR|Pipiens|2026|25","FC-089GR","SW","FC",2026-06-18,2026,25,"Pipiens","G","culex",8,,,
"FC089GR|Tarsalis|2026|25","FC-089GR","SW","FC",2026-06-18,2026,25,"Tarsalis","G","culex",0,,,
"FC093|Pipiens|2026|25","FC-093","SW","FC",2026-06-18,2026,25,"Pipiens","L","culex",4,,,
"FC093|Tarsalis|2026|25","FC-093","SW","FC",2026-06-18,2026,25,"Tarsalis","L","culex",1,,,
"FC011|Pipiens|2026|25","FC-011","NW","FC",2026-06-17,2026,25,"Pipiens","L","other spp",0,,,
"FC011|Tarsalis|2026|25","FC-011","NW","FC",2026-06-17,2026,25,"Tarsalis","L","other spp",0,,,
"FC015|Pipiens|2026|25","FC-015","NW","FC",2026-06-17,2026,25,"Pipiens","L","culex",1,,,
"FC015|Tarsalis|2026|25","FC-015","NW","FC",2026-06-17,2026,25,"Tarsalis","L","culex",0,,,
"FC041|Pipiens|2026|25","FC-041","NW","FC",2026-06-17,2026,25,"Pipiens","L","other spp",0,,,
"FC041|Tarsalis|2026|25","FC-041","NW","FC",2026-06-17,2026,25,"Tarsalis","L","other spp",0,,,
"FC049|Pipiens|2026|25","FC-049","SW","FC",2026-06-17,2026,25,"Pipiens","L","culex",1,,,
"FC049|Tarsalis|2026|25","FC-049","SW","FC",2026-06-17,2026,25,"Tarsalis","L","culex",0,,,
